Event,Lat,Long,Date,Time,Report
Event 2263-2020,36.721481532046,-77.297342897463,2020-05-10,00:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2263
Event 2234-2020,46.026566884975,-73.629680332882,2020-05-08,02:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2234
Event 2217-2020,34.837723778618,-82.803814850284,2020-05-07,07:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2217
Event 2201-2020,47.553412895335,-121.89090717703,2020-05-07,01:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2201
Event 2178-2020,19.422184791562,-159.41088417319,2020-05-04,05:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2178
Event 2172-2020,41.133095459558,-73.971788221593,2020-05-04,02:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2172
Event 2118-2020,53.857010554245,-115.94493442698,2020-05-02,04:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2118
Event 2090-2020,29.166709167344,-89.88433636976,2020-05-01,02:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2090
Event 2088-2020,29.514060172862,-89.301510463341,2020-05-01,01:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2088
Event 2083-2020,48.673164200457,-119.41435905801,2020-04-30,20:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2083
Event 2026-2020,59.399038745026,-150.12764051993,2020-04-29,08:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2026
Event 2028-2020,33.222876202676,-118.37671055233,2020-04-29,03:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2028
Event 2027-2020,43.974740147109,-128.39958886457,2020-04-29,03:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2027
Event 2020-2020,29.904456841726,-99.265236977835,2020-04-27,02:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2020
Event 1984-2020,33.069121312129,-111.87861348858,2020-04-25,11:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1984
Event 1866-2020,45.862750082408,-122.46825451711,2020-04-21,04:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1866
Event 1844-2020,29.504529732542,-98.237444559012,2020-04-20,11:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1844
Event 1843-2020,39.68669862928,-82.82278218088,2020-04-20,09:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1843
Event 1829-2020,31.619863380363,-113.24244949858,2020-04-20,02:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1829
Event 1797-2020,29.857565371635,-86.807023930155,2020-04-17,07:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1797
Event 1791-2020,43.440436598027,-121.37601175003,2020-04-17,04:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1791
Event 1778-2020,31.282742891235,-95.282286142607,2020-04-16,10:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1778
Event 1740-2020,37.19500551971,-79.508142393159,2020-04-14,03:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1740
Event 1676-2020,33.405595148302,-95.59996677381,2020-04-09,01:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1676
Event 1663-2020,37.165423521805,-81.468861811672,2020-04-08,02:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1663
Event 1658-2020,25.91308834325,-81.792483721183,2020-04-07,22:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1658
Event 1594-2020,36.096922246417,-79.409730186474,2020-04-05,02:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1594
Event 1569-2020,40.62486865577,-79.40139096045,2020-04-03,01:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1569
Event 1548-2020,33.562873774425,-81.872238559248,2020-04-02,08:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1548
Event 1532-2020,28.987519215586,-83.042279100565,2020-04-01,04:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1532
Event 1527-2020,43.186871062558,-79.882135987971,2020-04-01,00:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1527
Event 1512-2020,49.008295148757,-123.58525956093,2020-03-31,08:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1512
Event 1444-2020,33.351859489809,-111.84049751748,2020-03-27,03:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1444
Event 1415-2020,44.106295586046,-77.310892507597,2020-03-25,02:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1415
Event 1407-2020,33.350553623676,-110.982565,2020-03-24,05:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1407
Event 1379-2020,42.122697150867,-87.919278596603,2020-03-22,03:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1379
Event 1359-2020,39.189096329073,-77.25827931769,2020-03-21,11:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1359
Event 1357-2020,47.69590403421,-128.06158424061,2020-03-21,10:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1357
Event 1326-2020,30.638591278776,-86.94403587907,2020-03-19,02:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1326
Event 1314-2020,35.268380614927,-79.486044861655,2020-03-18,03:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1314
Event 1294-2020,43.098624412319,-80.290563171253,2020-03-16,03:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1294
Event 1283-2020,27.881554894411,-84.395985828172,2020-03-14,10:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1283
Event 1280-2020,43.212157862976,-72.150283556318,2020-03-14,04:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1280
Event 1276-2020,42.688759645213,-72.861465904659,2020-03-13,23:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1276
Event 1260-2020,48.328154597696,-94.310557544442,2020-03-13,02:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1260
Event 1246-2020,26.669928289918,-81.187989968464,2020-03-12,00:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1246
Event 1197-2020,44.047154949441,-86.547958596926,2020-03-08,12:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1197
Event 1196-2020,42.501033658117,-73.897803875746,2020-03-08,07:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1196
Event 1195-2020,41.220916273346,-86.024176645123,2020-03-08,06:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1195
Event 1188-2020,30.036599158221,-95.124072742077,2020-03-08,00:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1188
Event 1167-2020,37.905612459854,-118.84626630445,2020-03-06,02:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1167
Event 1155-2020,47.975120489949,-125.98693308679,2020-03-05,08:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1155
Event 1152-2020,45.589385623505,-120.83479076222,2020-03-05,03:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1152
Event 1124-2020,39.175215853621,-72.076215730146,2020-03-03,10:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1124
Event 1113-2020,34.595959622427,-75.605098218656,2020-03-02,06:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1113
Event 1030-2020,39.794785843389,-82.831349487043,2020-03-01,03:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1030
Event 1043-2020,36.535720318465,-84.119079347178,2020-03-01,00:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1043
Event 1055-2020,40.175719232332,-108.0865201708,2020-02-28,06:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1055
Event 1019-2020,36.342289229119,-118.06175433902,2020-02-27,13:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1019
Event 1006-2020,38.37498556561,-94.11987069037,2020-02-27,03:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1006
Event 1004-2020,34.176817860725,-109.41133663732,2020-02-27,03:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/1004
Event 980-2020,33.849604289155,-111.10646042009,2020-02-26,12:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/980
Event 960-2020,32.714786945448,-75.948176711393,2020-02-23,23:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/960
Event 951-2020,40.241169694284,-109.17318001253,2020-02-23,05:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/951
Event 948-2020,38.665510587226,-82.170958376647,2020-02-23,01:37 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/948
Event 944-2020,36.574773081853,-87.193956243792,2020-02-23,00:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/944
Event 938-2020,46.158161494721,-89.412404982458,2020-02-22,09:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/938
Event 918-2020,46.810788122331,-123.74847161473,2020-02-21,14:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/918
Event 915-2020,38.369374869202,-119.85390458286,2020-02-21,07:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/915
Event 905-2020,38.656040521218,-94.694155413474,2020-02-21,02:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/905
Event 903-2020,40.623153400408,-100.69065225382,2020-02-21,01:38 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/903
Event 889-2020,41.017775063373,-67.521182533949,2020-02-20,02:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/889
Event 873-2020,52.161235870961,-115.29171032438,2020-02-19,07:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/873
Event 863-2020,47.501743828588,-126.35990710831,2020-02-18,04:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/863
Event 862-2020,36.525498882332,-81.108894361987,2020-02-18,01:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/862
Event 832-2020,40.301547305282,-87.808932874107,2020-02-17,07:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/832
Event 833-2020,38.166685307758,-119.81907093859,2020-02-17,04:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/833
Event 795-2020,34.96648588596,-113.50545503192,2020-02-16,14:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/795
Event 834-2020,36.173656394939,-115.60280686348,2020-02-16,03:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/834
Event 824-2020,40.733501792758,-78.760885202186,2020-02-15,06:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/824
Event 820-2020,66.308089712986,-93.678332240105,2020-02-15,01:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/820
Event 755-2020,51.744983044455,-122.51179304685,2020-02-11,13:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/755
Event 753-2020,38.183260083999,-122.81777435252,2020-02-11,05:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/753
Event 756-2020,44.406511909111,-82.652502679413,2020-02-10,23:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/756
Event 747-2020,28.22632862966,-82.488480873631,2020-02-10,04:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/747
Event 689-2020,31.729328328496,-81.967292553769,2020-02-09,03:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/689
Event 697-2020,44.730518755433,-80.872276764419,2020-02-09,00:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/697
Event 721-2020,34.030552839692,-78.234456510662,2020-02-08,06:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/721
Event 675-2020,33.457060108998,-85.06700518361,2020-02-07,23:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/675
Event 683-2020,28.54706968639,-96.673114455597,2020-02-06,12:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/683
Event 671-2020,30.630065658028,-115.33191850155,2020-02-06,08:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/671
Event 629-2020,33.423196022676,-118.01270942706,2020-02-05,03:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/629
Event 642-2020,38.874769296557,-79.98393,2020-02-04,00:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/642
Event 590-2020,42.406826729276,-122.96550231068,2020-02-01,03:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/590
Event 581-2020,38.804346528769,-107.65748651138,2020-01-31,10:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/581
Event 531-2020,33.157577598084,-115.84199765941,2020-01-30,06:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/531
Event 565-2020,35.132814263441,-117.78340286927,2020-01-30,03:39 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/565
Event 545-2020,48.873221794309,-122.27875446054,2020-01-29,06:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/545
Event 532-2020,27.658458789247,-97.952979644268,2020-01-29,01:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/532
Event 504-2020,40.000440664815,-105.38830299695,2020-01-27,04:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/504
Event 503-2020,38.09789991043,-121.55802910108,2020-01-27,00:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/503
Event 491-2020,28.482718055994,-79.220186044972,2020-01-26,05:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/491
Event 483-2020,36.58658709207,-99.308317215492,2020-01-25,23:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/483
Event 476-2020,35.550966816726,-118.36813995281,2020-01-25,09:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/476
Event 466-2020,38.808137211793,-105.36194288411,2020-01-25,01:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/466
Event 411-2020,35.04776733983,-118.20050008712,2020-01-22,04:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/411
Event 410-2020,44.854265316713,-83.38663846183,2020-01-22,01:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/410
Event 403-2020,45.093956791563,-88.156435925002,2020-01-21,13:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/403
Event 325-2020,29.334399476795,-81.767582981475,2020-01-17,04:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/325
Event 308-2020,44.742431657411,-93.511411591629,2020-01-16,06:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/308
Event 305-2020,40.274939831025,-106.25587362904,2020-01-16,03:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/305
Event 303-2020,34.134945970861,-117.47448183014,2020-01-16,02:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/303
Event 286-2020,46.185158976576,-121.65805411052,2020-01-15,03:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/286
Event 283-2020,33.429266086369,-118.0466724382,2020-01-14,04:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/283
Event 254-2020,35.400465481364,-95.726223765646,2020-01-12,05:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/254
Event 244-2020,29.036841107715,-81.775321580937,2020-01-11,05:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/244
Event 223-2020,41.907175387797,-75.234172136521,2020-01-09,08:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/223
Event 205-2020,31.556830905188,-82.735963364088,2020-01-08,10:38 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/205
Event 188-2020,41.333708224647,-93.353534142457,2020-01-08,03:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/188
Event 187-2020,42.863792968136,-93.043611185619,2020-01-08,02:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/187
Event 161-2020,38.458327002409,-89.422678099573,2020-01-07,01:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/161
Event 122-2020,33.188525176161,-74.891526966447,2020-01-06,10:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/122
Event 118-2020,38.064455407028,-122.54724273621,2020-01-06,04:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/118
Event 124-2020,45.51838724617,-75.449194454266,2020-01-06,03:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/124
Event 120-2020,33.993371157832,-118.31663171904,2020-01-06,01:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/120
Event 121-2020,42.427533072143,-64.732878780138,2020-01-05,23:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/121
Event 113-2020,31.595251740303,-110.51668078589,2020-01-05,03:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/113
Event 95-2020,30.542582526631,-91.541873033911,2020-01-04,06:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/95
Event 57-2020,33.163574983234,-116.30756041666,2020-01-03,14:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/57
Event 29-2020,47.201515240349,-119.96460859783,2020-01-02,01:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/29
Event 27-2020,35.495503988033,-82.079444652156,2020-01-02,00:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/27
Event 10-2020,33.511444786788,-115.90403055838,2020-01-01,05:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/10
Event 5-2020,27.699866853045,-83.429026665732,2020-01-01,02:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/5
Event 2-2020,44.501422595599,-121.12021592106,2020-01-01,00:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2020/2
Event 6933-2019,45.391094833542,-100.47124249142,2019-12-31,13:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6933
Event 6916-2019,37.504345396492,-77.448917800189,2019-12-30,22:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6916
Event 6891-2019,53.637249044399,-105.76720415039,2019-12-29,05:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6891
Event 6868-2019,39.010665785602,-88.14237902284,2019-12-28,01:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6868
Event 6870-2019,36.26744277855,-86.931466352356,2019-12-28,01:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6870
Event 6867-2019,36.354468029782,-87.374256746139,2019-12-28,00:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6867
Event 6856-2019,38.70354902387,-124.79978954408,2019-12-27,07:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6856
Event 6820-2019,42.879144361892,-76.481811941055,2019-12-26,03:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6820
Event 6808-2019,41.389035025675,-97.312085,2019-12-25,12:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6808
Event 6784-2019,35.062259223253,-82.096155828559,2019-12-24,03:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6784
Event 6780-2019,30.03807924712,-99.32948784519,2019-12-24,03:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6780
Event 6777-2019,39.250430569363,-81.656955870229,2019-12-24,01:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6777
Event 6774-2019,44.79416137867,-85.345833820269,2019-12-23,23:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6774
Event 6756-2019,39.798389069832,-70.862883105964,2019-12-23,02:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6756
Event 6752-2019,33.10207030798,-90.883200003403,2019-12-23,01:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6752
Event 6731-2019,43.076095868927,-93.29360046559,2019-12-22,02:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6731
Event 6648-2019,33.470621166299,-78.832029580855,2019-12-20,11:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6648
Event 6703-2019,35.2725528666,-78.59647318855,2019-12-19,23:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6703
Event 6647-2019,38.422796679401,-75.240403732132,2019-12-19,23:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6647
Event 6597-2019,38.285580624092,-80.572608605552,2019-12-17,23:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6597
Event 6659-2019,44.874658028797,-94.773820979024,2019-12-17,23:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6659
Event 6657-2019,39.184197492069,-81.659446893319,2019-12-17,22:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6657
Event 6532-2019,47.388258775697,-119.99641009642,2019-12-17,03:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6532
Event 6533-2019,27.458396459604,-81.422856425619,2019-12-17,01:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6533
Event 6642-2019,32.236296026858,-79.072998550201,2019-12-17,00:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6642
Event 6416-2019,36.780708281221,-123.03618687467,2019-12-15,14:39 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6416
Event 6572-2019,32.321111745548,-77.781446467596,2019-12-15,04:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6572
Event 6560-2019,44.406664330514,-92.064306351606,2019-12-15,02:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6560
Event 6559-2019,40.442203378067,-105.54054159183,2019-12-15,02:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6559
Event 6414-2019,32.506374542229,-97.497409572737,2019-12-15,02:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6414
Event 6547-2019,20.642482578896,-78.318887569378,2019-12-15,01:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6547
Event 6453-2019,33.231764491372,-93.205297210869,2019-12-12,07:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6453
Event 6441-2019,38.159098447329,-92.944650542858,2019-12-12,01:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6441
Event 6440-2019,45.243229075062,-68.611083190202,2019-12-11,23:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6440
Event 6389-2019,38.025811888906,-105.18605932454,2019-12-11,01:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6389
Event 6349-2019,37.963878595006,-127.71802464737,2019-12-09,02:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6349
Event 6324-2019,34.102324058427,-95.68389371868,2019-12-08,05:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6324
Event 6322-2019,41.517418605966,-77.597038966792,2019-12-08,00:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6322
Event 6307-2019,32.481445212903,-96.953831475902,2019-12-07,06:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6307
Event 6299-2019,33.049213466196,-109.63090515385,2019-12-07,04:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6299
Event 6300-2019,31.079245951418,-100.65500989771,2019-12-07,04:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6300
Event 6294-2019,37.822551087111,-109.86453868076,2019-12-07,02:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6294
Event 6267-2019,31.138926422573,-82.6300326852,2019-12-06,04:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6267
Event 6265-2019,33.279495149532,-83.248946390908,2019-12-06,01:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6265
Event 6169-2019,29.252553560951,-96.003648026467,2019-12-05,11:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6169
Event 6170-2019,41.015469578503,-73.271548620458,2019-12-05,10:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6170
Event 6164-2019,36.156373548523,-87.923644771711,2019-12-05,01:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6164
Event 6165-2019,39.599209987315,-92.283472114007,2019-12-04,23:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6165
Event 6174-2019,35.900646158554,-86.618867618512,2019-12-04,13:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6174
Event 6182-2019,44.919820096585,-97.013465849368,2019-12-04,06:54 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6182
Event 6178-2019,44.118596260106,-108.33161423066,2019-12-04,00:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6178
Event 6135-2019,42.064068959236,-86.000038332825,2019-12-04,00:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6135
Event 6134-2019,42.042392338361,-73.392733706083,2019-12-04,00:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6134
Event 6140-2019,44.428175629667,-91.381290861116,2019-12-03,03:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6140
Event 6151-2019,31.891904230414,-93.521740225982,2019-12-03,01:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6151
Event 6212-2019,41.658221005146,-87.649633531249,2019-12-03,00:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6212
Event 6141-2019,45.621978667683,-92.421638997994,2019-12-02,02:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6141
Event 6123-2019,49.534024819437,-129.75196110523,2019-11-30,05:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6123
Event 6102-2019,44.276155410185,-69.64634864676,2019-11-29,02:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6102
Event 6098-2019,45.786603168462,-123.11612369927,2019-11-28,17:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6098
Event 6031-2019,28.732265162538,-81.241065201621,2019-11-27,03:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6031
Event 6032-2019,30.493920600941,-81.791412720336,2019-11-27,01:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6032
Event 5989-2019,32.159812500428,-111.17489725045,2019-11-26,07:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5989
Event 6034-2019,37.693304459683,-88.711444077393,2019-11-26,04:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6034
Event 6013-2019,32.829327467733,-82.882221979225,2019-11-25,02:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6013
Event 5962-2019,41.82425624334,-92.966904218071,2019-11-24,23:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5962
Event 6000-2019,44.362758522524,-82.260682868682,2019-11-24,12:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/6000
Event 5942-2019,40.115889965716,-75.15312958137,2019-11-23,01:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5942
Event 5814-2019,43.078504140487,-73.467126358966,2019-11-22,22:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5814
Event 5930-2019,34.459414749715,-77.187441174606,2019-11-22,04:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5930
Event 5929-2019,49.102325612815,-123.8928432133,2019-11-22,02:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5929
Event 5924-2019,41.735531923467,-78.508803341971,2019-11-21,05:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5924
Event 5685-2019,40.058944410683,-123.45034558546,2019-11-18,06:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2019/5685
